Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Iceland,ISL,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.48455811,90.56878662,96.18623352,109.1228104,105.899559,109.3720703,97.55101776,96.32224274,98.7173996,94.98703766,94.71814728,98.45664978,97.06839752,99.14366913,101.9166336,102.5849686,96.59635925,96.97115326,100.4314499,101.1820297,97.68089294,100.8659973,99.68637848,
Israel,ISR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6313095,105.8238907,109.9589005,105.4520264,104.5062714,106.1760635,102.0095978,105.7084885,103.4299316,102.5472107,108.0343399,103.2863235,104.1626587,111.4418411,103.7975998,106.3743515,102.8225098,102.2188568,108.7140732,
Italy,ITA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,97.20716858,99.47239685,99.39100647,100.4191818,108.0546265,106.1641998,105.6789322,102.5991211,101.6921082,103.5091324,100.3999481,101.1940536,100.0432205,100.35952,102.2409821,101.9289932,99.82344818,99.76728821,100.2454605,100.746727,97.84356689,98.74226379,,101.8594894,97.61721039,98.80043793,95.6908493,,100.2821732,101.8428421,104.7060394,103.0227737,103.3520737,101.9349289,99.90355682,99.75511169,101.7852402,105.5599899,102.7824783,103.8472519,104.6226883,101.1965103,100.5404968,100.1149826,100.0532303,97.47013855,98.74485016,97.45059204,97.3895874,97.37522125,
Jamaica,JAM,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,84.50647736,86.57240295,,93.48828888,89.48474884,92.14086151,,,93.2909317,,,93.50630188,96.18135071,98.78063202,98.75821686,96.4263916,,91.51766205,,,,,,,88.99324799,84.07156372,89.87020874,,88.24040985,,,87.88063049,,,,,,81.93244171,79.66397095,79.72270203,79.55280304,81.64148712,78.3681488,76.53043365,,
Jordan,JOR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,57.43246078,63.47986984,74.66966248,85.58882904,90.53050995,91.73264313,95.66085815,94.55518341,96.10346985,93.9269104,93.89589691,91.50501251,95.27799988,96.22241974,,86.83930969,87.7075119,88.88500214,92.19744873,94.39756775,94.0410614,93.69483185,95.51812744,,92.73108673,,,92.89147186,95.81932831,,90.4210434,93.16590118,93.09214783,96.6973877,94.80075836,96.70810699,94.35083008,,,76.53875732,,72.90828705,74.5267868,,72.09249115,71.07167816,72.2363205,81.53488159,81.45368195,80.3807373
Japan,JPN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,104.015213,100.1556015,98.22592926,97.76934814,97.99359894,98.09433746,102.1397095,97.78800201,88.96351624,103.7452927,101.9796982,97.78096008,97.33824158,97.99772644,98.46125793,100.524147,101.8031235,99.98394775,99.95880127,102.4061966,102.1957474,99.96970367,,97.41300964,,,,100.1364136,99.35585785,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.9457092,104.013298,,,,,93.08950043,94.85614014,96.5485611,97.72038269,104.9953537,105.7359467,101.9586563,98.43852234,102.6421432,103.8684235,107.8313217,114.3380814,108.189537,109.7553482,115.1717987,114.3838882,110.0031967,110.2613602,111.6650925,106.9596329,101.4441528,
Kenya,KEN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,37.05270004,39.79885101,43.11386108,45.80533981,,,,59.15694046,61.34653854,,80.18480682,79.72268677,,,,,,,,,,,,,,,,,,,,,,,84.55586243,85.60270691,,,,,,,,,97.89315033,99.6445694,100.0846176,,,,,
Kyrgyz Republic,KGZ,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.88317871,93.21774292,92.65535736,92.35862732,90.11714935,92.94226074,97.56684875,101.3713913,96.09867859,94.85076141,98.19496918,97.05428314,95.06272125,95.61018372,98.9866333,101.7710495,107.7453308,101.4136124,101.1781006,104.4391022,107.5146332,108.2216187,102.5727921
Cambodia,KHM,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.84508038,26.73954964,35.68679047,,46.04280853,55.51713181,62.78834152,74.26119232,85.3605423,89.05661011,90.79914093,86.0096817,83.38568115,85.33627319,86.11322784,90.55123138,89.64836121,95.68860626,93.59679413,90.89531708,89.01882935,87.52165985,90.17314148,96.11052704,94.70885468
Kiribati,KIR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,74.17655182,86.28495026,70.68273163,84.05404663,133.0150146,122.8291321,130.5797119,123.6641235,123.8095169,126.552803,113.4699936,112.1678314,115.5287781,105.5412369,113.6645966,107.3582611,104.7897186,,112.0350113,121.4209976,127.9792709,,106.1463394,95.07245636,118.0076599,113.5057526,117.1206207,125.6157608,120.8053665,109.0425491,101.0152283,107.189537,,,,,,118.0278931,99.13710022,103.1774063,,,,94.28778076,
St. Kitts and Nevis,KNA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.2060699,,,,,,,,125.773201,124.2894135,121.0659866,98.48866272,121.2658234,116.3682938,,102.2222214,92.77108002,104.2352905,97.91182709,110.6132126,108.8235321,110.6329117,105.5118103,108.1081085,99.45054626,,,,,119.4366226
"Korea, Rep.",KOR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,92.87799835,94.1710968,103.5981216,102.5708313,102.2710266,106.1511002,101.0415573,98.82377625,102.4897308,99.89192963,103.7086792,101.6919785,103.1343613,109.2756271,106.9876633,106.0552902,105.0288925,100.1676865,94.55296326,99.31098938,96.47496033,107.5655518,106.6633072,109.1672363,108.879158,,97.85311127,100.8457413,106.1993179,105.0395203,100.5826492,95.91893005,102.2542267,100.0042038,97.14096069,98.0150528,100.5311127,99.64775848,102.1640625,100.772049,102.8564682,109.3482819,103.2344589,95.69410706,101.2702484,97.8969574,91.13162231,95.21920776,105.4244385,99.70613861,
Kuwait,KWT,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,56.27473068,52.00400925,46.80593872,45.07458115,53.84302902,75.98903656,63.18262863,68.97408295,67.7879715,77.07978821,88.90574646,88.22722626,93.83048248,96.0892868,95.24292755,93.8983078,92.68717194,,,,,55.19174957,,80.40377808,79.68405914,100.795639,97.19393921,,94.26692963,97.93933868,89.37876129,96.64247894,105.4962387,107.3059616,114.3307724,,107.7468185,,,96.29486084,99.10028839,97.87522888,101.5040512,,,104.2695313,98.07499695,97.5434494,93.49935913,91.81743622,90.8955307
Latin America & Caribbean (excluding high income),LAC,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,82.17082214,82.73832703,83.30951691,84.59001923,87.06195831,87.48213196,88.24707031,89.09091949,89.57572174,90.12915802,91.43443298,92.88339233,92.55950165,92.9066391,93.68115234,93.70400238,93.47895813,94.30882263,93.4224472,95.34499359,95.5918808,95.97695923,96.32385254,96.80435944,97.4422226,97.95651245,98.10227966,98.97083282,98.81742096,100.6950912,99.56726074,97.33029938,98.11842346,99.18502808,100.2734833,100.2447968,100.3450012,100.7872391,100.9498062,101.6112213,101.3851471,101.7248306,100.2562637,100.1621017,99.81130981,99.18411255,99.31487274,100.3461838,
Lao PDR,LAO,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.57408142,38.77077866,42.25828171,,50.13871002,52.44168091,57.50563812,62.51818848,61.44512939,62.43043137,63.63505936,63.12385941,63.28068924,65.56964874,68.28617859,71.31549835,74.20134735,77.04409027,82.1552887,88.06243896,92.59841919,97.26261139,99.09388733,99.39419556,98.35606384,100.6919403,97.11763,92.03930664,88.46628571,88.69846344
Lebanon,LBN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,18.0444603,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.82991028,,57.72851181,56.18782043,,61.04032898,,,54.94628143,,,58.04248047,,,,
Libya,LBY,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,20.27032089,42.31093979,45.04690933,59.03731155,80.91062927,77.55664063,88.10664368,88.26190948,83.83331299,78.82154846,82.52572632,,88.00192261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,113.038353,107.1810074,,,,,,123.1203003,112.2229309,,113.6054382,,,,,,,,,106.5610886,102.1701889,100.6362076,96.54161835,105.2725067,100.2385178,,,,,92.59506226,88.5177536,88.92127991,84.95034027,90.67729187,91.88069916,92.43335724,95.80357361,104.8802872,
Latin America & Caribbean,LCN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,78.21843719,80.71430206,81.20233154,82.18440247,82.67328644,83.29969788,84.57852936,86.69109344,87.07125092,87.75713348,88.67539978,89.22556305,89.93772888,91.16325378,92.39550781,92.16584015,92.53240967,93.23934937,93.25652313,93.10774231,93.88552856,93.21717834,95.12261963,95.31240082,95.60684967,95.84944153,96.22783661,96.76702881,97.24198914,97.38435364,98.251091,98.14555359,100.1613464,98.9813385,96.99919891,97.84279633,98.99375916,100.0937576,99.93977356,100.0391388,100.3365707,100.5958786,101.3178406,101.0807037,101.395813,99.95275879,99.69026947,99.21749115,98.70446014,98.85375214,99.90554047,
Least developed countries: UN classification,LDC,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,25.54558945,25.8723793,26.45907974,26.98874092,26.36425018,27.38409042,28.27630043,29.08728981,30.25358009,31.55672073,32.84706116,35.4444313,34.14538956,34.72769165,34.85636139,34.76644897,34.49040985,35.55889893,36.60868835,36.50151062,37.61186981,37.25740814,37.78879166,38.72587967,39.32527924,39.86125946,41.39162827,42.38740921,44.29541016,46.28179169,48.21321869,50.02494049,52.76218033,54.94252014,56.28393936,58.5202713,62.52064896,63.6631813,64.88040924,66.37390137,67.33448029,68.45295715,68.98783112,70.42137909,71.65904236,72.92172241,72.87342072,73.23872375,
Low income,LIC,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,27.45166969,27.65402985,28.36173058,29.40101051,30.50464058,31.80006027,33.02912903,33.66205978,34.04325104,35.0353508,35.51834106,36.04726028,36.89913177,36.45586014,36.58843994,35.50751877,34.30778885,34.16394043,34.65496063,35.18360901,35.15533829,35.68854141,34.54578018,34.40745926,35.07629013,35.01322937,35.24993134,35.72856903,36.70114899,38.36780167,40.00183105,42.59891129,44.48326111,47.74069977,49.83322144,51.21866989,54.16847992,57.47114944,58.68338013,58.1050415,59.3019104,58.81327057,60.08187866,60.80020142,62.08044815,63.04745865,64.21881866,64.86248016,65.54782867,
Liechtenstein,LIE,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.53694916,103.8647308,106.7632904,109.1397781,102.727272,101.4492798,96.83258057,106.6350708,100.4608307,98.9743576,,84.45596313,112.5,103.0927811,84.7715683,111.1702118,95.4545517,100,
Sri Lanka,LKA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,62.79813004,,,,,,,,,,,,,86.49633789,,87.18028259,89.53417969,90.00376129,,94.88832092,97.66799927,99.71936035,99.18773651,,,,,,97.18717194,,,106.5858612,111.1249771,104.9098587,,100.9917068,100.3061371,97.13469696,92.45903778,91.99813843,97.87126923,98.03645325,96.61605072,96.95691681,97.01461792,97.99617004,99.97985077,101.6309967,,98.99243927,97.90319061,
Lower middle income,LMC,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,41.90291977,42.02305984,42.20948029,42.89888,42.97378159,43.75260162,44.3600502,45.49317169,46.63504028,47.66772842,49.4168396,51.11410904,52.81813812,54.53670883,57.02048111,58.72624969,59.7678299,60.70072174,61.56230164,62.33266068,63.32352066,64.04818726,64.63458252,66.08921051,67.06082153,68.13803864,68.1439209,68.04844666,68.22145844,68.63905334,70.22337341,72.08590698,73.69988251,77.15424347,79.15023041,81.0375824,82.34174347,83.93270111,85.45001221,87.14662933,87.4650116,87.67357635,89.95726013,91.16925049,91.8119278,91.94278717,91.52220917,91.13484955,90.71176147,90.66980743,91.8287735,
Low & middle income,LMY,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,63.82033157,64.38871765,64.62870789,65.24012756,65.94348907,67.05371857,67.89688873,68.78309631,69.89208984,70.7719574,71.35629272,72.01088715,73.09918213,73.58384705,73.77648926,73.66558075,73.71077728,73.34580231,73.80122375,74.17062378,73.87528229,74.87019348,75.65010834,75.19998932,74.31150818,74.05883789,74.56797028,75.05982208,76.3345108,77.53163147,78.2511673,79.79048157,80.57350922,81.6786499,82.38597107,83.60373688,85.65985107,86.71893311,86.56561279,86.07975769,87.37306213,87.78843689,87.38253784,86.99707794,87.92993164,87.80570221,88.06413269,88.36769867,88.9967804,
Lesotho,LSO,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,44.72032166,51.27624893,63.79154968,67.65837097,62.46628189,57.98834991,59.52425003,60.57941055,61.18505859,61.647789,61.84260941,61.76221085,60.89793015,60.43191147,60.3490715,63.63338852,66.09433746,65.79824829,69.08973694,69.55088806,71.22763062,70.39074707,71.8657608,73.5082016,69.93385315,69.23220062,68.80856323,65.86824036,65.65836334,68.17857361,71.49884796,74.79908752,79.74887848,77.06246948,100.1359711,94.58966064,92.40113068,94.89634705,97.63804626,94.8768692,92.83068848,93.13606262,91.37523651,90.72637939,93.52546692,,105.8271713,96.33900452,,
Late-demographic dividend,LTE,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.49640656,92.52156067,91.39084625,91.99185944,92.57910156,93.44107056,94.58773041,94.64280701,94.21376038,93.61443329,93.59571838,93.84902954,94.88240051,98.302948,98.08647156,96.9866333,95.63498688,95.62792206,95.20543671,92.37212372,90.87669373,93.51663971,95.75148773,97.50720978,98.54972076,97.90479279,
Lithuania,LTU,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.25341034,97.78465271,97.5707016,,99.74610138,101.7944717,102.269371,102.4375916,100.6818695,102.5378418,101.6193466,102.7281799,103.8740082,98.32919312,97.97361755,99.46327972,97.77615356,100.5485382,101.4021225,100.6939087,100.7263718,102.0637207,101.9060287,104.4646378,104.3140793,104.0894318,
Luxembourg,LUX,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,84.30476379,83.3142395,87.23242188,87.74961853,86.89601898,,,,84.98670959,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0586319,86.677742,86.66004944,85.34082794,81.51957703,80.03999329,79.70628357,81.84523773,78.53385925,84.61791229,85.38259888,
Latvia,LVA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.76183319,98.8465271,100.1719894,99.31806183,99.71334839,103.5575409,101.5533295,102.7252579,100,101.4898071,99.0904007,100.3044128,98.98338318,98.49459839,98.75627136,99.92059326,101.0671768,97.98879242,99.00700378,99.19602203,98.63890076,98.94716644,
"Macao SAR, China",MAC,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.3450623,,100.2528381,94.28890991,,,,,,99.57927704,101.4536285,98.88668823,97.04200745,91.12232208,95.1537323,89.59188843,94.55545807,91.32965851,93.14753723,87.91945648,92.11128235,95.46578979,93.20603943,89.79885101,93.58706665,94.48161316,96.47847748,102.1795502,102.823761,104.8668518,101.3367767,100.5233536
St. Martin (French part),MAF,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,18.75260925,19.7256794,20.76420975,,25.26929092,27.8255806,30.32235909,31.82291985,33.58784103,35.86125183,36.94134903,37.995121,45.3341217,44.61198044,44.62565994,40.5170784,34.98691177,41.37134171,38.40018082,37.61260986,38.29553986,38.73303986,40.18019104,41.4127388,43.39456177,46.49243164,49.23413849,52.14525986,54.65256119,57.09458923,62.99761963,71.14055634,75.76741791,79.11959076,79.45310211,78.49172211,78.51261139,82.78192902,87.04839325,96.44651794,95.51174927,95.44966125,95.2722168,94.56421661,93.51541901,94.4017334,97.70501709,100.7478485,103.8795319
Monaco,MCO,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.7171478,106.4195328,106.0478363,106.6627426,100.8288269,99.50668335,103.7654114,106.0473404
Madagascar,MDG,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,23.44947052,25.60153961,26.64307022,,29.25639915,,,,,,,,,,,,,39.43535995,36.28947067,35.78155899,34.60662079,31.05398941,32.28881073,29.9382,28.59770012,30.19940948,,30.37718964,33.8689003,36.86344147,36.69522095,36.63127899,40.46083069,46.59434891,58.13785934,56.86640167,60.89558029,67.3349762,74.16158295,71.03829956,71.63420105,70.4601593,69.68187714,70.17804718,70.7379303,69.75856018,69.63961792,68.07849121,65.77728271,,
Maldives,MDV,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.2803116,,,,,,,,133.2295685,125.1616364,,110.4253998,113.8579178,106.260582,106.1521988,98.26248169,91.36608124,98.39807892,98.16101074,100.5470886,92.34973145,93.70510101,93.09570313,,
Middle East & North Africa,MEA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,35.07548141,35.03931046,35.33332062,37.13016129,39.0661087,41.78474045,43.86837006,46.12002945,45.57355118,43.45970154,47.87638855,51.47624969,53.3613205,55.39725876,58.22217941,62.51245117,62.49718094,63.14424896,64.35529327,65.17369843,67.43917084,68.6135025,70.35128021,72.14385223,72.91371918,75.05610657,75.86869812,76.56021881,77.32872772,78.00789642,77.521492,79.58473969,80.93341827,81.94972229,86.87082672,88.00128937,83.87712097,84.91742706,86.46103668,86.19902039,87.84261322,89.07785034,91.27055359,89.46127319,90.52204132,89.7784729,89.2361908,89.36663055,89.68988037,90.56156158,92.16294861,
Mexico,MEX,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,66.84411621,68.3983078,73.92279053,,,,,,,,,,,,,,,,90.31980133,91.48174286,94.05062866,94.88015747,94.57367706,,95.18637085,96.278862,97.30490875,99.19069672,99.07552338,100.9546814,101.5484009,101.6210022,102.5415192,101.7078018,99.93875885,100.4644012,100.240593,106.6098175,109.9265518,110.774292,105.0175323,104.0164719,104.3209686,102.6292801,103.2503433,103.724968,
Marshall Islands,MHL,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.73803711,,,112.3348007,91.83999634,,97.57463074,108.0524292,106.5953674,97.78912354,95.13775635,,89.38053131,,,,,72.78646088,,,77.01452637,73.00531769,69.57105255
Middle income,MIC,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,66.68331909,67.25250244,67.4526062,68.05110168,68.73377991,69.81987762,70.6246109,71.51918793,72.67540741,73.55200958,74.17050934,74.85897064,75.99620056,76.59364319,76.84832764,76.87943268,77.10749054,76.81815338,77.36533356,77.784729,77.50361633,78.58740997,79.60955048,79.18299103,78.16252899,77.86882019,78.41387177,78.93005371,80.28838348,81.58805847,82.41021729,84.02739716,84.88012695,85.92709351,86.61367035,87.93997955,90.01225281,90.89750671,90.66522217,90.31038666,91.74359894,92.40100098,91.81948853,91.33746338,92.29109955,92.05143738,92.21315002,92.52606964,93.21652222,
North Macedonia,MKD,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.19586945,95.55502319,96.81429291,,97.58924866,95.20691681,93.29810333,97.10662842,91.85292816,91.8425293,93.34922791,89.66796875,90.33637238,91.45963287,90.91047668,,,,88.9575119,90.01673889,91.16641235,,90.79467773,92.85910797,93.03450012,94.23757172,
Mali,MLI,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,9.01072979,,7.688980103,,,7.669290066,7.177929878,,6.880559921,6.639039993,,,,,,,,,,,,23.97606087,26.1266098,28.24658966,30.91239929,32.5718689,33.93220901,38.48797989,41.38092041,45.01737976,47.38370895,50.7020607,51.73067856,49.82756042,,49.74921036,48.04561996,47.86235809,47.1409111,,,,
Malta,MLT,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,111.909317,112.0269394,106.7394104,106.4297333,93.38014221,70.41145325,99.07939911,92.05568695,101.4248734,104.2413635,117.9779968,103.577301,100.4792328,101.5116272,98.86363983,99.02876282,104.8375168,100.9475174,101.1519089,101.35569,100.2128372,101.3078766,106.6031113,103.3946304,96.59574127,100.5336227,95.021492,101.4806824,104.3763733,109.1648178,106.536438,106.3353577,103.3982391,99.96154785,95.5996933,99.12419891,97.15931702,98.89408875,93.57676697,99.45155334,103.9122086,92.49011993,96.2244873,106.6945572,101.6877594,102.9796066,99.58548737,101.8508987,107.8021393,109.1506577,
Myanmar,MMR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,29.56166077,27.96945953,34.4132309,33.40911102,,,,,,,,,,,,,,,,,,,,,,,,,68.10063171,74.10453033,74.80576324,76.08757782,78.34868622,79.96911621,,,87.03118134,86.18296051,85.08881378,86.45926666,,,,,,,,94.77941895,,,
Middle East & North Africa (excluding high income),MNA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,33.81641006,33.80926895,34.1601181,36.15346146,38.27959824,41.19004059,43.32881927,45.79798889,45.16561127,42.8499794,47.47900009,51.17861938,53.11724091,55.18830872,58.13650131,62.78659821,62.63053894,63.21926117,64.46322632,65.23390961,67.60977173,68.82151794,70.68482971,72.46495056,73.12361908,75.37197876,76.03427887,76.57942963,77.24176788,77.8213501,77.14206696,79.31410217,80.5799408,81.44132233,86.63632965,87.70828247,82.80220032,83.66015625,85.26489258,84.7325592,86.46064758,87.66866302,89.53804779,87.43264771,87.77702332,87.4582901,87.71681976,87.42553711,88.43070984,89.45001984,90.98226166,
Montenegro,MNE,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.76631165,101.7132263,,,96.28633118,89.5905838,90.78562164,94.32662201,97.38095093,102.3987198,102.8230209
Mongolia,MNG,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.06340027,82.53600311,81.3720932,91.37602997,88.84610748,89.29968262,94.17942047,100.9365616,102.5751572,97.5835495,97.46372986,,,,,,,,,,97.63235474,92.61842346,90.449646,101.8809586,106.198288,107.075119,96.08831787
Northern Mariana Islands,MNP,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,5.137549877,,,,,,,,,23.34477043,18.89315987,23.19348907,24.59840965,36.56803131,26.86483955,20.09992027,20.56402969,21.9964695,22.31991959,20.90027046,20.43729973,20.01993942,20.24214935,,,,11.29016018,12.87238026,14.75718975,17.61116982,,23.90604973,34.18732834,33.92667007,38.49703979,50.62776184,48.97203827,53.58314133,49.94221878,47.74272919,45.7004509,45.46580887,45.75094986,,44.05524063,48.80506897,51.2865715,55.02037811,
Mauritania,MRT,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,5.563509941,5.250619888,6.042129993,9.174559593,,15.8546896,,,,21.47414017,24.06796074,22.27825928,28.20364952,25.05715942,21.0770607,25.25720024,24.58707047,27.01679993,26.45615959,27.10910988,28.76258087,32.63959122,38.94760132,40.80284882,,41.99589157,40.99514008,,,42.80593872,44.00503159,56.28699875,,70.89881897,,,71.01896667,73.74546051,70.97779846,72.48889923,,72.091362,79.6911087,80.36560059,,
Mauritius,MUS,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,84.84635925,82.35767365,93.57556915,126.5558624,99.00319672,102.5609207,69.05751801,113.5098267,114.6940384,111.8741302,103.0109711,98.37521362,95.96591949,94.24317932,93.25972748,99.89476776,103.1140366,102.0124893,102.5093384,98.37496948,99.29949188,97.5734787,97.96868134,96.40995026,98.88336182,97.2485733,95.16384125,99.50753784,99.04210663,97.28588104,99.70256805,98.05899048,102.5028229,102.4035568,97.93852234,101.9052505,100.9483719,97.43415833,97.43415833
